schema_name,table_name
src,accounts_users
src,action
src,active_ad_templates_version
src,ad_click
src,ad_impression
src,ad_market_block_pricing
src,ad_pricing_ppc
src,ad_request
src,ad_template_list
src,ad_weight_boost_factor
src,ad_weight_carry_forward_impressions
src,ad_weight_impressions_only_markets
src,ad_weight_service
src,ad_weight_simplified
src,ad_weight_stop_criteria
src,ad_weights_pause
src,address_types
src,addresses
src,adwords_account_performance
src,adwords_ad_performance
src,adwords_campaign_performance
src,adwords_geo_performance
src,adwords_keyword_performance
src,adwords_performance_ad
src,adwords_report
src,adwords_report_v2
src,amm_elocal_caps
src,amm_marchex_caps
src,amm_v2_1_elocal_caps
src,amm_v2_1_marchex_caps
src,analytics_sessions
src,archive_conversation
src,barrister_address
src,barrister_claim_method
src,barrister_contact_method
src,barrister_feature
src,barrister_language
src,barrister_license
src,barrister_license_status_override
src,barrister_license_status_type
src,barrister_licensing_authority
src,barrister_licensing_authority_status
src,barrister_media
src,barrister_phone
src,barrister_phone_type
src,barrister_professional
src,barrister_professional_address
src,barrister_professional_alias
src,barrister_professional_award
src,barrister_professional_billing
src,barrister_professional_billing_type
src,barrister_professional_bio
src,barrister_professional_category_score
src,barrister_professional_certification
src,barrister_professional_changed
src,barrister_professional_company
src,barrister_professional_contact
src,barrister_professional_contact_by_chat
src,barrister_professional_contact_by_email
src,barrister_professional_contact_by_phone
src,barrister_professional_contact_by_website
src,barrister_professional_contact_phone
src,barrister_professional_endorsement
src,barrister_professional_external_services
src,barrister_professional_feature
src,barrister_professional_firm_office
src,barrister_professional_language
src,barrister_professional_media
src,barrister_professional_merge
src,barrister_professional_not_practicing
src,barrister_professional_organization
src,barrister_professional_payment_type
src,barrister_professional_publication
src,barrister_professional_review
src,barrister_professional_school
src,barrister_professional_school_version
src,barrister_professional_specialty
src,barrister_professional_status
src,barrister_provisioned_phone
src,barrister_sanction
src,barrister_scoring_attribute
src,barrister_scoring_category
src,barrister_scoring_category_attribute
src,barrister_speaking_engagement
src,barrister_specialty
src,barrister_standardized_address
src,barrister_tagline
src,billing_order_detail
src,billing_order_detail_action
src,billing_order_detail_payment
src,bing_keyword_performance
src,bing_report_temp
src,blocklist
src,bs_audit_logs
src,business_product_names_lookup
src,call_records
src,census_data
src,census_lawyer_office_by_employee
src,census_lawyer_office_by_employee_current
src,census_lawyer_office_by_revenue
src,census_lawyer_office_by_revenue_current
src,census_zip_zcta_map
src,census_zip_zcta_map_current
src,census_zip_zcta_map_previous
src,channel_identity_taxonomy
src,channel_mapping
src,charges
src,chase_external_feed
src,chase_external_feed_20160602
src,chase_external_feed_20160701
src,chase_external_feed_bkp
src,chase_external_feed_bkp_280619
src,city_inventory
src,cluster_data
src,contact_activity
src,contact_events
src,contact_impression
src,contact_impression_orig
src,contact_us_form_fields
src,content_answer
src,content_approval_status
src,content_category
src,content_document_topic
src,content_document_topic_node
src,content_fancy_topic
src,content_hiring_intent
src,content_legal_guide
src,content_page
src,content_post
src,content_question
src,content_surveys
src,content_topic_node
src,content_topic_node_relationship
src,content_topic_node_root_topic_node
src,content_vote
src,conversion_names
src,country_inventory
src,county_inventory
src,custom_form_field_options
src,custom_form_field_types
src,custom_sources
src,damalo_test
src,data_4792_v0
src,data_4792_v4
src,data_quality_log
src,date_dim
src,deferred_revenue_hist
src,deferred_revenue_hist_201601
src,device_category_render_type_mapping
src,document_templates
src,docusign_users
src,drip_campaign_emails
src,drip_campaigns
src,ec2_test
src,elocal_call_log
src,email_addresses
src,email_sources
src,email_templates
src,emails
src,extgt_account_email_subscription_all
src,extgt_account_email_subscription_all_20170530
src,extgt_b2c_clicks
src,extgt_b2c_opens
src,extgt_b2c_sent
src,facebook_campaign_insights_daily
src,facebook_pages
src,facebook_sources
src,first_pageview_session
src,ga_page_view
src,ga_phone_attribution
src,ga_session
src,global_ad_weights
src,global_ad_weights_cpo
src,gnomon_location
src,gnomon_sales_region
src,gnomon_state
src,hd_adwords_ad_performance
src,hd_adwords_keyword_performance
src,hist_account_authentication_type
src,hist_account_delete_log
src,hist_account_email_address
src,hist_account_email_subscription
src,hist_account_email_subscription_type
src,hist_account_gender
src,hist_account_saved_content
src,hist_account_saved_question_search
src,hist_account_user
src,hist_account_user_authentication_type
src,hist_account_user_demographic
src,hist_account_user_professional_acl
src,hist_ad_pricing_ppc
src,hist_barrister_address
src,hist_barrister_claim_method
src,hist_barrister_contact_method
src,hist_barrister_feature
src,hist_barrister_language
src,hist_barrister_license
src,hist_barrister_license_status_override
src,hist_barrister_license_status_type
src,hist_barrister_licensing_authority
src,hist_barrister_licensing_authority_status
src,hist_barrister_media
src,hist_barrister_phone
src,hist_barrister_phone_type
src,hist_barrister_professional
src,hist_barrister_professional_address
src,hist_barrister_professional_alias
src,hist_barrister_professional_award
src,hist_barrister_professional_billing
src,hist_barrister_professional_billing_type
src,hist_barrister_professional_bio
src,hist_barrister_professional_category_score
src,hist_barrister_professional_certification
src,hist_barrister_professional_changed
src,hist_barrister_professional_company
src,hist_barrister_professional_contact
src,hist_barrister_professional_contact_by_chat
src,hist_barrister_professional_contact_by_email
src,hist_barrister_professional_contact_by_phone
src,hist_barrister_professional_contact_by_website
src,hist_barrister_professional_contact_phone
src,hist_barrister_professional_endorsement
src,hist_barrister_professional_external_services
src,hist_barrister_professional_feature
src,hist_barrister_professional_firm_office
src,hist_barrister_professional_language
src,hist_barrister_professional_media
src,hist_barrister_professional_merge
src,hist_barrister_professional_not_practicing
src,hist_barrister_professional_organization
src,hist_barrister_professional_payment_type
src,hist_barrister_professional_publication
src,hist_barrister_professional_review
src,hist_barrister_professional_school
src,hist_barrister_professional_school_version
src,hist_barrister_professional_scoring_log
src,hist_barrister_professional_specialty
src,hist_barrister_professional_status
src,hist_barrister_provisioned_phone
src,hist_barrister_sanction
src,hist_barrister_scoring_attribute
src,hist_barrister_scoring_category
src,hist_barrister_scoring_category_attribute
src,hist_barrister_speaking_engagement
src,hist_barrister_specialty
src,hist_barrister_standardized_address
src,hist_barrister_tagline
src,hist_billing_order_detail_payment
src,hist_bs_audit_logs
src,hist_channel_identity_taxonomy
src,hist_channel_mapping
src,hist_content_answer
src,hist_content_approval_status
src,hist_content_document_topic
src,hist_content_document_topic_node
src,hist_content_fancy_topic
src,hist_content_hiring_intent
src,hist_content_legal_guide
src,hist_content_post
src,hist_content_question
src,hist_content_surveys
src,hist_content_topic_node
src,hist_content_topic_node_relationship
src,hist_content_vote
src,hist_elocal_call_log
src,hist_elocal_call_log_20161118
src,hist_elocal_call_log_20161207
src,hist_elocal_call_log_20161229
src,hist_elocal_call_log_temp2
src,hist_elocal_professionals_list
src,hist_gnomon_location
src,hist_gnomon_sales_region
src,hist_gnomon_state
src,hist_internal_attribution_value
src,hist_internal_attribution_value_gclid
src,hist_marchex_call_log
src,hist_marchex_call_log_20161028
src,hist_marchex_call_log_20161101
src,hist_marchex_professionals_list
src,hist_mh_nolo_unfilfilled_leads
src,hist_mh_preferred_placements_smb_tmp_jene_report
src,hist_mh_product_inventory
src,hist_mh_product_inventory_exception
src,hist_nrt_ad_inventory
src,hist_nrt_avvo_advanced_inventory
src,hist_nrt_avvo_elite_inventory
src,hist_nrt_avvo_pro_inventory
src,hist_nrt_avvo_pro_lite_inventory
src,hist_nrt_backorder
src,hist_nrt_check_payment
src,hist_nrt_creditcard_payment
src,hist_nrt_creditcard_type
src,hist_nrt_customer
src,hist_nrt_display_ad
src,hist_nrt_fee
src,hist_nrt_ignite_inventory
src,hist_nrt_inventory_promo
src,hist_nrt_invoice
src,hist_nrt_line_item
src,hist_nrt_payment
src,hist_nrt_payment_failure
src,hist_nrt_promo
src,hist_nrt_sales_order
src,hist_nrt_silver_website_inventory
src,hist_nrt_sponsored_listing_ad
src,hist_nrt_subscription
src,hist_nrt_subscription_price
src,hist_nrt_true_scheduler_inventory
src,hist_nrt_vaulted_creditcard
src,hist_nrt_waitlist
src,hist_nrt_website_inventory
src,hist_ocato_advice_sessions
src,hist_ocato_bank_accounts
src,hist_ocato_call_records
src,hist_ocato_consumer_fees
src,hist_ocato_credit_card_transactions
src,hist_ocato_financial_event_logs
src,hist_ocato_financial_event_reasons
src,hist_ocato_financial_event_types
src,hist_ocato_forwarding_phones
src,hist_ocato_offers
src,hist_ocato_orders
src,hist_ocato_package_categories
src,hist_ocato_packages
src,hist_ocato_promotions
src,hist_ocato_provider_commissions
src,hist_ocato_provider_credits
src,hist_ocato_provider_debits
src,hist_ocato_provider_fees
src,hist_ocato_provider_offers
src,hist_ocato_providers
src,hist_ocato_review_question_choices
src,hist_ocato_review_question_responses
src,hist_ocato_review_questions
src,hist_ocato_reviews
src,hist_ocato_statements
src,hist_ocato_states
src,hist_ocato_stripe_bank_accounts
src,hist_ocato_unsuccessful_session_reasons
src,hist_page_identity_taxonomy
src,hist_pardot_prospects
src,hist_product_line_items
src,hist_pws_aggregate_site_aop_geo
src,hist_pws_aop_type
src,hist_pws_aop_type_valid
src,hist_pws_city
src,hist_pws_city_county
src,hist_pws_country
src,hist_pws_county
src,hist_pws_state
src,hist_quasi_ad
src,hist_quasi_feature_set_grant
src,hist_quasi_fine_print
src,hist_quasi_quote
src,hist_quasi_quote_item
src,hist_quasi_quote_item_price
src,hist_scooter_attribution_ad_phone
src,hist_scooter_bid
src,hist_scooter_bidding_bidding_window
src,hist_scooter_call_logs
src,hist_scooter_final_bids
src,hist_scooter_final_spends
src,hist_scooter_market
src,hist_scooter_spend
src,hist_seoclarity_getkeywords
src,hist_sf_account
src,hist_sf_contact
src,hist_sf_mh_account
src,hist_sf_mh_invoice
src,hist_sf_mh_invoice_line
src,hist_sf_mh_order
src,hist_sf_mh_order_rate_plan_charge
src,hist_sf_mh_product
src,hist_sf_task
src,hist_sf_task_06012017
src,hist_sf_tasks_backup
src,hist_sf_user
src,hist_sf_userrole
src,hist_sf_users
src,history_barrister_professional_scoring_log
src,inactive_sales_region
src,incoming_phone_calls
src,intake_form_fields
src,intake_forms
src,intakes
src,internal_attribution_value
src,internal_attribution_value_gclid
src,internal_attribution_value_pbx
src,internal_attribution_value_v2
src,job_status
src,kafka_backorder_ad_assigned
src,kafka_backorder_canceled
src,kafka_backorder_created
src,kafka_backorder_fulfilled
src,kafka_backorder_reassigned
src,kafka_backorder_saved
src,kafka_payment_failed
src,kafka_payment_succeeded
src,kafka_quote_created
src,kafka_quote_purchased
src,kafka_quote_saved
src,kafka_quote_sent
src,kafka_subscription_saved
src,kafka_subscriptions_ad_assigned
src,kafka_subscriptions_canceled
src,kafka_subscriptions_continued
src,kafka_subscriptions_restructured
src,labels
src,lead_creation_methods
src,lead_source_expenses
src,lead_sources
src,lead_statuses
src,leads
src,leads_analytics_sessions
src,leads_labels
src,manual_contact_events
src,marchex_call_log
src,marchex_markets_exclusion_list
src,marchex_professionals_exclusion_list
src,market_conversion_contacts_base
src,market_high_intent
src,market_level_data
src,market_level_data_hist
src,market_session_lpv
src,message
src,mh_nolo_unfilfilled_leads
src,mh_preferred_placements_smb_tmp_jene_report
src,mh_product_inventory
src,mh_product_inventory_exception
src,month_dim
src,multicall_start
src,multicall_status
src,multicall_status_test
src,nrt_ad_inventory
src,nrt_avvo_advanced_inventory
src,nrt_avvo_elite_inventory
src,nrt_avvo_pro_inventory
src,nrt_avvo_pro_lite_inventory
src,nrt_backorder
src,nrt_check_payment
src,nrt_creditcard_payment
src,nrt_creditcard_type
src,nrt_customer
src,nrt_display_ad
src,nrt_fee
src,nrt_ignite_inventory
src,nrt_inventory_promo
src,nrt_invoice
src,nrt_line_item
src,nrt_missing_ad_ids
src,nrt_payment
src,nrt_payment_failure
src,nrt_promo
src,nrt_sales_order
src,nrt_silver_website_inventory
src,nrt_sponsored_listing_ad
src,nrt_subscription
src,nrt_subscription_price
src,nrt_true_scheduler_inventory
src,nrt_vaulted_creditcard
src,nrt_waitlist
src,nrt_website_inventory
src,oauth_tokens
src,ocato_advice_sessions
src,ocato_bank_accounts
src,ocato_call_records
src,ocato_consumer_fees
src,ocato_credit_card_transactions
src,ocato_financial_event_logs
src,ocato_financial_event_logs_20160202
src,ocato_financial_event_logs_20161016
src,ocato_financial_event_logs_201703
src,ocato_financial_event_reasons
src,ocato_financial_event_types
src,ocato_forwarding_phones
src,ocato_offers
src,ocato_orders
src,ocato_package_categories
src,ocato_packages
src,ocato_promotions
src,ocato_provider_commissions
src,ocato_provider_credits
src,ocato_provider_debits
src,ocato_provider_fees
src,ocato_provider_offers
src,ocato_providers
src,ocato_review_question_choices
src,ocato_review_question_responses
src,ocato_review_questions
src,ocato_reviews
src,ocato_statements
src,ocato_states
src,ocato_stripe_bank_accounts
src,ocato_unsuccessful_session_reasons
src,offline_ad_sources
src,online_ad_sources
src,online_directories
src,online_directory_sources
src,page_identity_taxonomy
src,page_view
src,pageviews
src,pardot_prospects
src,payment_requests
src,phone_number_types
src,phone_numbers
src,product_line_items
src,professional_event
src,professional_event_count
src,professional_impression
src,professional_skills
src,professional_skills_hist
src,pws_aggregate_site_aop_geo
src,pws_aop_type
src,pws_aop_type_valid
src,pws_city
src,pws_city_county
src,pws_country
src,pws_county
src,pws_state
src,quasi_ad
src,quasi_feature_set_grant
src,quasi_fine_print
src,quasi_quote
src,quasi_quote_item
src,quasi_quote_item_price
src,raw_market_impressions
src,raw_webanalytics_file
src,raw_weblog_file
src,raw_weblog_file_test
src,render_type_dim
src,s3_files
src,salesforce_rejected_rows
src,salesforce_upload_logs
src,saved_content_lawyer_saved
src,saved_content_lawyer_unsaved
src,saved_content_legal_guide_saved
src,saved_content_legal_guide_unsaved
src,saved_content_question_saved
src,saved_content_question_unsaved
src,scooter_ad_weight_service
src,scooter_attribution_ad_phone
src,scooter_bid
src,scooter_bidding_bidding_window
src,scooter_call_logs
src,scooter_final_bids
src,scooter_final_spends
src,scooter_market
src,scooter_spend
src,search_engine_sources
src,search_engines
src,sem_indeed_acv_cost_temp
src,sem_report_pbx_temp
src,sem_report_temp
src,sem_report_temp_0819
src,sem_weight_cost_imprsn_temp
src,sf_account
src,sf_contact
src,sf_legacy_account
src,sf_legacy_contact
src,sf_legacy_task
src,sf_legacy_user
src,sf_legacy_userrole
src,sf_mh_account
src,sf_mh_invoice
src,sf_mh_invoice_line
src,sf_mh_order
src,sf_mh_order_rate_plan_charge
src,sf_mh_product
src,sf_professional_donotcall
src,sf_task
src,sf_task_all
src,sf_task_current
src,sf_user
src,sf_userrole
src,sf_users
src,shared_county
src,shared_county_inventory
src,signature_requests
src,skills_topics_exclude
src,social_contacts
src,social_proof_data
src,spam_conversation
src,state_inventory
src,stripe_accounts
src,temp_adwords_ad_performance
src,temp_adwords_keyword_performance
src,temp_adwords_report
src,temp_adwords_report_v2
src,temp_email_contacts_prof
src,temp_email_contacts_prof_deduped
src,temp_extgt_account_email_subscription_all
src,temp_infagcs
src,temp_kenshoo_current
src,temp_raw_email_contacts
src,temp_sem_indeed_acv_cost_temp
src,temp_sem_report_temp
src,temp_sem_weight_cost_imprsn_temp
src,temp_sf_task
src,temp_tgt_infagcs
src,tempblo
src,tmp_bingpreview_persistent
src,tmp_email_contact_impression
src,tomahawk_exclusive_data
src,tomahawk_exclusive_forecast
src,tomahawk_forecast_market
src,tomahawk_organic_da_data
src,tomahawk_organic_da_forecast
src,tomahawk_organic_sl_data
src,tomahawk_organic_sl_forecast
src,tomahawk_paid_forecast
src,tomahawk_paid_gap_data
src,tomahawk_paid_sem_data
src,tomahawk_potential_acv
src,tomahawk_sem_potential_acv
src,tomahawk_target_acv
src,total_impression_liabilities
src,tracking_phone_numbers
src,traffic_mix_target
src,trial_invites
src,trials
src,twilio_call
src,twilio_calls
src,twilio_calls_leads
src,twilio_calls_service
src,unclaimed_professionals_summaries
src,unclaimed_professionals_summaries_hist
src,user_invites
src,user_notification_settings
src,user_preferences
src,users
src,waitinglist_report_temp
src,web_contacts
src,webanalytics_ad_attribution_market_bleed_snapshot
src,webanalytics_ad_attribution_snapshot
src,webanalytics_ad_attribution_v1_snapshot
src,webanalytics_ad_attribution_v2_snapshot
src,webanalytics_ad_block_performance_snapshot
src,webanalytics_ad_block_performance_snapshot_new
src,webanalytics_ad_block_performance_v4_snapshot
src,webanalytics_ad_impression_forecast_snapshot
src,webanalytics_ad_impression_forecast_snapshot_new
src,webanalytics_ad_impression_forecast_v4_snapshot
src,webanalytics_ad_weight_snapshot
src,webanalytics_ad_weight_snapshot_new
src,webanalytics_ad_weight_v4_snapshot
src,webanalytics_attribution_snapshot
src,webanalytics_attribution_snapshot_new
src,webanalytics_attribution_v4_snapshot
src,webanalytics_display_ad_impression_forecast_snapshot
src,webanalytics_display_ad_impression_forecast_snapshot_new
src,webanalytics_display_ad_impression_forecast_v4_snapshot
src,webanalytics_organic_impression_measures
src,webanalytics_partner_phone_attribution_hist
src,webanalytics_partner_phone_attribution_snapshot
src,webanalytics_phone_attribution_hist
src,webanalytics_phone_attribution_new
src,webanalytics_phone_attribution_persistent
src,webanalytics_phone_attribution_snapshot
src,webanalytics_phone_attribution_v4_hist
src,webanalytics_phone_attribution_v4_snapshot
src,webanalytics_temp
src,weblog
src,weblog_all
src,weblog_blocked
src,weblog_file_googlecrawled
src,weblog_file_googlecrawled_20200101
src,weblog_file_googlecrawled_test
src,weblog_parsed
src,weblog_stage
src,weblog_temp
src,website_sources
src,website_visits
src,weight_test_markets
src,zip_data
srcmgd,account_delete_log_sq
srcmgd,account_saved_content_current
srcmgd,account_saved_content_sq
srcmgd,account_saved_content_yesterday
srcmgd,account_saved_question_search_current
srcmgd,account_saved_question_search_sq
srcmgd,account_saved_question_search_yesterday
srcmgd,ad_attribution_by_session_historical
srcmgd,ad_attribution_historical
srcmgd,ad_current
srcmgd,ad_dim
srcmgd,ad_dimension_sq
srcmgd,ad_inventory
srcmgd,ad_inventory_current
srcmgd,ad_inventory_sq
srcmgd,ad_inventory_yesterday
srcmgd,ad_market_block_pricing_sq
srcmgd,ad_market_dimension
srcmgd,ad_market_dimension_sq
srcmgd,ad_mkt_dim
srcmgd,ad_pricing_ppc_current
srcmgd,ad_pricing_ppc_sq
srcmgd,ad_pricing_ppc_yesterday
srcmgd,ad_region_dimension_sq
srcmgd,ad_regn_dim
srcmgd,ad_sq
srcmgd,ad_weight_boost_factor
srcmgd,ad_weight_impressions_only_markets
srcmgd,ad_weight_stop_criteria
srcmgd,ad_yesterday
srcmgd,address_current
srcmgd,address_sq
srcmgd,address_yesterday
srcmgd,address_yesterday_bkp
srcmgd,advice_sessions_current
srcmgd,advice_sessions_yesterday
srcmgd,adwords_account_performance
srcmgd,adwords_ad_performance
srcmgd,adwords_campaign_performance
srcmgd,adwords_geo_performance
srcmgd,adwords_keyword_performance
srcmgd,aggregate_site_aop_geo_current
srcmgd,aggregate_site_aop_geo_sq
srcmgd,amm2_daily_available_acv
srcmgd,amm2_daily_target_acv
srcmgd,amm_daily_available_acv
srcmgd,amm_daily_target_acv
srcmgd,amm_professional_acv_data
srcmgd,amm_v2_1_professional_acv_data
srcmgd,answer_current
srcmgd,answer_sq
srcmgd,answer_yesterday
srcmgd,aop_type_current
srcmgd,aop_type_sq
srcmgd,aop_type_valid_current
srcmgd,aop_type_valid_sq
srcmgd,approval_status_current
srcmgd,approval_status_sq
srcmgd,attribution_ad_phone_current
srcmgd,attribution_ad_phone_yesterday
srcmgd,attribution_historical
srcmgd,audit_logs_current
srcmgd,audit_logs_sq
srcmgd,authentication_type_current
srcmgd,authentication_type_sq
srcmgd,avvo_advanced_inventory_current
srcmgd,avvo_advanced_inventory_sq
srcmgd,avvo_advanced_inventory_yesterday
srcmgd,avvo_elite_inventory_current
srcmgd,avvo_elite_inventory_sq
srcmgd,avvo_elite_inventory_yesterday
srcmgd,avvo_pro_inventory_current
srcmgd,avvo_pro_inventory_sq
srcmgd,avvo_pro_inventory_yesterday
srcmgd,avvo_pro_lite_inventory_current
srcmgd,avvo_pro_lite_inventory_sq
srcmgd,avvo_pro_lite_inventory_yesterday
srcmgd,backorder
srcmgd,backorder_current
srcmgd,backorder_sq
srcmgd,backorder_yesterday
srcmgd,backup_mgdsrc_blocklist
srcmgd,backup_mgdsrc_blocklist_historical
srcmgd,backup_mgdsrc_weblog_blocklist
srcmgd,backup_src_blocklist
srcmgd,bank_accounts_current
srcmgd,bank_accounts_yesterday
srcmgd,bid_current
srcmgd,bid_yesterday
srcmgd,bidding_bidding_window_current
srcmgd,bidding_bidding_window_yesterday
srcmgd,block_pricing
srcmgd,block_pricing_v4
srcmgd,blocklist
srcmgd,blocklist_historical
srcmgd,business_partner_dimension_sq
srcmgd,business_product_names_lookup
srcmgd,c3_call_record_upload_csv
srcmgd,call_detail_rec_fact
srcmgd,call_logs_current
srcmgd,call_logs_yesterday
srcmgd,call_quality_ind_dim
srcmgd,call_records_current
srcmgd,call_records_yesterday
srcmgd,channel_identity_taxonomy
srcmgd,channel_mapping
srcmgd,chase_backfill
srcmgd,chase_external_feed
srcmgd,chase_external_feed_backfill
srcmgd,check_payment_current
srcmgd,check_payment_sq
srcmgd,city_county_current
srcmgd,city_county_sq
srcmgd,city_current
srcmgd,city_sq
srcmgd,claim_method_current
srcmgd,claim_method_sq
srcmgd,consumer_fees_current
srcmgd,consumer_fees_yesterday
srcmgd,contact_method_current
srcmgd,contact_method_sq
srcmgd,content_category_sq
srcmgd,content_page_sq
srcmgd,country_current
srcmgd,country_sq
srcmgd,county_current
srcmgd,county_sq
srcmgd,credit_card_transactions_current
srcmgd,credit_card_transactions_yesterday
srcmgd,creditcard_payment_current
srcmgd,creditcard_payment_sq
srcmgd,creditcard_type_current
srcmgd,creditcard_type_sq
srcmgd,cust_dim
srcmgd,customer_current
srcmgd,customer_dimension_sq
srcmgd,customer_sq
srcmgd,customer_yesterday
srcmgd,daily_score_log
srcmgd,data_quality
srcmgd,display_ad_current
srcmgd,display_ad_sq
srcmgd,display_ad_yesterday
srcmgd,document_topic_current
srcmgd,document_topic_node_current
srcmgd,document_topic_node_sq
srcmgd,elocal_call_log
srcmgd,elocal_professionals_list
srcmgd,email_address_current
srcmgd,email_address_sq
srcmgd,email_address_yesterday
srcmgd,email_subscription_current
srcmgd,email_subscription_sq
srcmgd,email_subscription_type_current
srcmgd,email_subscription_type_sq
srcmgd,email_subscription_type_yesterday
srcmgd,etldm_daily_ad_wght
srcmgd,extgt_b2c_clicks_20200401
srcmgd,extgt_b2c_clicks_current
srcmgd,extgt_b2c_opens_current
srcmgd,extgt_b2c_sent_20200401
srcmgd,extgt_b2c_sent_20200424
srcmgd,extgt_b2c_sent_current
srcmgd,facebook_campaign_insights_current
srcmgd,fact_search_valid_current
srcmgd,fancy_topic_current
srcmgd,fancy_topic_sq
srcmgd,fancy_topic_yesterday
srcmgd,feature_current
srcmgd,feature_set_grant_current
srcmgd,feature_set_grant_sq
srcmgd,feature_sq
srcmgd,fee_current
srcmgd,fee_sq
srcmgd,fee_yesterday
srcmgd,final_bids_current
srcmgd,final_bids_yesterday
srcmgd,final_spends_current
srcmgd,final_spends_yesterday
srcmgd,financial_event_logs_current
srcmgd,financial_event_reasons_current
srcmgd,financial_event_reasons_yesterday
srcmgd,financial_event_types_current
srcmgd,financial_event_types_yesterday
srcmgd,fine_print_current
srcmgd,fine_print_sq
srcmgd,forwarding_phones_current
srcmgd,franktest
srcmgd,ga_metrics
srcmgd,ga_sessions_phone_contacts
srcmgd,gender_current
srcmgd,gender_sq
srcmgd,geo_ip_city
srcmgd,geography_canonicalized_current
srcmgd,geography_dimension_sq
srcmgd,geography_disambiguation_current
srcmgd,hiring_intent_current
srcmgd,hiring_intent_sq
srcmgd,hist_adwords_account_performance
srcmgd,hist_adwords_ad_performance
srcmgd,hist_adwords_ad_performance_bkptemp
srcmgd,hist_adwords_campaign_performance
srcmgd,hist_adwords_geo_performance
srcmgd,hist_adwords_keyword_performance
srcmgd,hist_adwords_keyword_performance_bk
srcmgd,hist_elocal_call_log
srcmgd,hist_marchex_call_log
srcmgd,hist_sf_tasks
srcmgd,ignite_inventory_current
srcmgd,ignite_inventory_sq
srcmgd,ignite_inventory_yesterday
srcmgd,inactive_sales_region_sq
srcmgd,internal_attribution_value
srcmgd,internal_attribution_value_bing
srcmgd,internal_attribution_value_v2
srcmgd,inventory_analytics_stat_sq
srcmgd,inventory_promo_current
srcmgd,inventory_promo_sq
srcmgd,inventory_promo_yesterday
srcmgd,invoice_current
srcmgd,invoice_sq
srcmgd,invoice_yesterday
srcmgd,language_current
srcmgd,language_sq
srcmgd,language_yesterday
srcmgd,lead_score_score_driver
srcmgd,leadscore_incomepopulation_sq
srcmgd,leadscore_populationregion_sq
srcmgd,leadscore_region_neighbors_sq
srcmgd,legal_guide_current
srcmgd,legal_guide_sq
srcmgd,legal_guide_yesterday
srcmgd,license_current
srcmgd,license_sq
srcmgd,license_status_override_current
srcmgd,license_status_override_sq
srcmgd,license_status_type_current
srcmgd,license_status_type_sq
srcmgd,license_yesterday
srcmgd,licensing_authority_current
srcmgd,licensing_authority_sq
srcmgd,licensing_authority_status_current
srcmgd,licensing_authority_status_sq
srcmgd,licensing_authority_status_yesterday
srcmgd,licensing_authority_yesterday
srcmgd,line_item_current
srcmgd,line_item_sq
srcmgd,location_current
srcmgd,location_sq
srcmgd,location_yesterday
srcmgd,lz_ad_pricing_ppc
srcmgd,marchex_call_log
srcmgd,marchex_professionals_list
srcmgd,market_current
srcmgd,market_treatment_by_professional
srcmgd,market_treatment_draft
srcmgd,market_yesterday
srcmgd,media_current
srcmgd,media_sq
srcmgd,media_yesterday
srcmgd,mh_nolo_unfilfilled_leads_current
srcmgd,mh_nolo_unfilfilled_leads_sq
srcmgd,mh_state_current
srcmgd,mh_state_sq
srcmgd,monthly_bot2_tmp
srcmgd,monthly_bot_tmp
srcmgd,mrr_sales_subscription
srcmgd,mrr_sales_subscription_price
srcmgd,not_matching
srcmgd,ocato_package_categories_current
srcmgd,ocato_package_categories_yesterday
srcmgd,offers_current
srcmgd,offers_yesterday
srcmgd,order_detail_action_current
srcmgd,order_detail_current
srcmgd,order_detail_payment_current
srcmgd,order_line_accumulation_fact
srcmgd,order_line_accumulation_fact_v4
srcmgd,order_line_indicator_dimension_sq
srcmgd,order_ln_ind_dim
srcmgd,orders_current
srcmgd,orders_yesterday
srcmgd,packages_current
srcmgd,packages_yesterday
srcmgd,page_identity_taxonomy
srcmgd,payment_current
srcmgd,payment_failure_current
srcmgd,payment_failure_sq
srcmgd,payment_sq
srcmgd,phone_current
srcmgd,phone_current_bkp
srcmgd,phone_sq
srcmgd,phone_type_current
srcmgd,phone_type_sq
srcmgd,phone_yesterday
srcmgd,pl_data_documentation_20180111_columns
srcmgd,post_current
srcmgd,post_sq
srcmgd,post_yesterday
srcmgd,potential_acv_tmp
srcmgd,preferred_placements_smb_tmp_jene_report_current
srcmgd,preferred_placements_smb_tmp_jene_report_sq
srcmgd,pricing_potential_acv
srcmgd,product_inventory_current
srcmgd,product_inventory_exception_current
srcmgd,product_inventory_exception_sq
srcmgd,product_inventory_sq
srcmgd,product_line_dimension_sq
srcmgd,product_ln_dim
srcmgd,professional_address_bridge_sq
srcmgd,professional_address_current
srcmgd,professional_address_current_bkp
srcmgd,professional_address_sq
srcmgd,professional_address_yesterday
srcmgd,professional_alias_current
srcmgd,professional_alias_sq
srcmgd,professional_alias_yesterday
srcmgd,professional_award_current
srcmgd,professional_award_sq
srcmgd,professional_award_yesterday
srcmgd,professional_billing_current
srcmgd,professional_billing_type_current
srcmgd,professional_billing_type_sq
srcmgd,professional_billing_type_yesterday
srcmgd,professional_billing_yesterday
srcmgd,professional_bio_current
srcmgd,professional_bio_yesterday
srcmgd,professional_category_score_current
srcmgd,professional_category_score_sq
srcmgd,professional_category_score_yesterday
srcmgd,professional_certification_current
srcmgd,professional_certification_yesterday
